"id","created_by","updated_by","deleted_by","created_at","updated_at","deleted_at","customer_id","executive_id","followup_date_en","followup_date_np","followup_mode","followup_status","followup_notes","next_followup","next_followup_date_en","next_followup_date_np"
"1309","108","108","\N","2017-01-30 13:24:05","2017-01-30 13:24:05","\N","3972","8","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1310","108","108","\N","2017-01-30 13:26:01","2017-01-30 13:26:01","\N","3973","8","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1311","108","108","\N","2017-01-30 13:27:03","2017-01-30 13:27:03","\N","3974","8","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1312","108","108","\N","2017-01-30 13:28:16","2017-01-30 13:28:16","\N","3975","8","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1313","116","116","\N","2017-01-30 15:17:20","2017-01-30 15:17:20","\N","3976","12","2016-12-10","2073-08-25","\N","Open","\N","\N","\N","\N"
"1314","116","116","\N","2017-01-30 16:34:52","2017-01-30 16:34:52","\N","3977","12","2016-12-10","2073-08-25","\N","Open","\N","\N","\N","\N"
"1315","109","109","\N","2017-01-30 16:48:03","2017-01-30 16:48:03","\N","3978","9","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1316","108","108","\N","2017-01-30 16:50:23","2017-01-30 16:50:23","\N","3979","8","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1317","108","108","\N","2017-01-30 16:51:40","2017-01-30 16:51:40","\N","3980","8","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1318","108","108","\N","2017-01-30 16:52:59","2017-01-30 16:52:59","\N","3981","8","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1319","108","108","\N","2017-01-30 16:55:09","2017-01-30 16:55:09","\N","3982","8","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1320","116","116","\N","2017-01-30 17:02:48","2017-01-30 17:02:48","\N","3983","12","2016-12-11","2073-08-26","\N","Open","\N","\N","\N","\N"
"1321","108","108","\N","2017-01-30 17:03:10","2017-01-30 17:03:10","\N","3984","8","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1322","108","108","\N","2017-01-30 17:04:06","2017-01-30 17:04:06","\N","3985","8","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1323","116","116","\N","2017-01-30 17:04:53","2017-01-30 17:04:53","\N","3986","12","2016-12-11","2073-08-26","\N","Open","\N","\N","\N","\N"
"1324","108","108","\N","2017-01-30 17:05:04","2017-01-30 17:05:04","\N","3987","8","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1325","108","108","\N","2017-01-30 17:06:02","2017-01-30 17:06:02","\N","3988","8","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1326","111","111","\N","2017-01-30 17:07:44","2017-01-30 17:07:44","\N","3989","11","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1327","111","111","\N","2017-01-30 17:08:41","2017-01-30 17:08:41","\N","3990","11","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1328","111","111","\N","2017-01-30 17:09:55","2017-01-30 17:09:55","\N","3991","11","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1329","116","116","\N","2017-01-30 17:10:03","2017-01-30 17:10:03","\N","3992","12","2016-12-11","2073-08-26","\N","Open","\N","\N","\N","\N"
"1330","111","111","\N","2017-01-30 17:10:56","2017-01-30 17:10:56","\N","3993","11","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1331","111","111","\N","2017-01-30 17:11:57","2017-01-30 17:11:57","\N","3994","11","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1332","116","116","\N","2017-01-30 17:12:05","2017-01-30 17:12:05","\N","3995","12","2016-12-11","2073-08-26","\N","Open","\N","\N","\N","\N"
"1333","111","111","\N","2017-01-30 17:13:06","2017-01-30 17:13:06","\N","3996","11","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1334","111","111","\N","2017-01-30 17:14:06","2017-01-30 17:14:06","\N","3997","11","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1335","116","116","\N","2017-01-30 17:14:16","2017-01-30 17:14:16","\N","3998","12","2016-12-14","2073-08-29","\N","Open","\N","\N","\N","\N"
"1336","109","109","\N","2017-01-30 17:15:53","2017-01-30 17:15:53","\N","3999","9","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1337","109","109","\N","2017-01-30 17:16:50","2017-01-30 17:16:50","\N","4000","9","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1338","116","116","\N","2017-01-30 17:17:07","2017-01-30 17:17:07","\N","4001","12","2016-12-14","2073-08-29","\N","Open","\N","\N","\N","\N"
"1339","109","109","\N","2017-01-30 17:18:25","2017-01-30 17:18:25","\N","4002","9","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1340","109","109","\N","2017-01-30 17:19:26","2017-01-30 17:19:26","\N","4003","9","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1341","109","109","\N","2017-01-30 17:20:28","2017-01-30 17:20:28","\N","4004","9","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1342","116","116","\N","2017-01-30 17:20:37","2017-01-30 17:20:37","\N","4005","12","2016-12-14","2073-08-29","\N","Open","\N","\N","\N","\N"
"1343","109","109","\N","2017-01-30 17:21:30","2017-01-30 17:21:30","\N","4006","9","2017-02-01","2073-10-19","\N","Open","\N","\N","\N","\N"
"1344","116","116","\N","2017-01-30 17:36:13","2017-01-30 17:36:13","\N","4007","12","2016-12-14","2073-08-29","\N","Open","\N","\N","\N","\N"
"1345","116","116","\N","2017-01-30 17:39:40","2017-01-30 17:39:40","\N","4008","12","2016-12-30","2073-09-15","\N","Open","\N","\N","\N","\N"
"1346","116","116","\N","2017-01-30 17:42:34","2017-01-30 17:42:34","\N","4009","12","2016-12-15","2073-08-30","\N","Open","\N","\N","\N","\N"
"1347","116","116","\N","2017-01-30 17:44:30","2017-01-30 17:44:30","\N","4010","12","2016-12-15","2073-08-30","\N","Open","\N","\N","\N","\N"
"1348","116","116","\N","2017-01-30 17:48:02","2017-01-30 17:48:02","\N","4011","12","2016-12-16","2073-09-01","\N","Open","\N","\N","\N","\N"
"869","106","106","\N","2017-01-09 13:09:54","2017-01-31 10:35:17","\N","3567","6","2016-12-18","2073-09-03","Phone","Completed","","f","\N","\N"
"199","106","106","\N","2016-12-23 16:24:52","2017-01-31 10:37:27","\N","2933","6","2016-11-23","2073-08-08","Visit","Completed","Didn't get the expected value of old car.","f","\N","\N"
"153","106","106","\N","2016-12-23 13:15:44","2017-01-31 10:41:06","\N","2891","6","2016-12-02","2073-08-17","Phone","Completed","","f","\N","\N"
"150","106","106","\N","2016-12-23 13:04:44","2017-01-31 10:49:18","\N","2890","6","2017-01-20","2073-10-07","Phone","In Progress","","f","\N","\N"
"981","106","106","\N","2017-01-12 14:06:16","2017-01-31 10:53:03","\N","3573","6","2017-01-12","2073-09-28","Phone","Completed","Not yet decided for vehicle so will contact himself later.","f","\N","\N"
"1090","106","106","\N","2017-01-22 13:50:00","2017-01-31 10:54:43","\N","3765","6","2017-01-22","2073-10-09","Phone","Postponed","Not yet finanlized for new vehicle from the office member.","f","\N","\N"
"1091","106","106","\N","2017-01-22 13:50:48","2017-01-31 10:54:57","\N","3765","6","2017-01-22","2073-10-09","Phone","Completed","Send quotation to the customer.","f","\N","\N"
"1052","106","106","\N","2017-01-19 11:43:38","2017-01-31 10:55:30","\N","3002","6","2017-01-20","2073-10-07","Phone","In Progress","Will finish banking process within next week. ","f","\N","\N"
"1356","104","104","\N","2017-01-31 11:12:39","2017-01-31 11:13:14","\N","3905","4","2017-01-28","2073-10-15","Phone","Completed","","f","\N","\N"
"1358","104","104","\N","2017-01-31 11:13:44","2017-01-31 11:14:28","\N","3904","4","2017-01-25","2073-10-12","Phone","Completed","","f","\N","\N"
"1355","106","106","\N","2017-01-31 10:54:57","2017-01-31 11:14:53","\N","3765","6","2017-01-25","2073-10-12","Phone","Completed","","f","\N","\N"
"1276","106","106","\N","2017-01-29 12:03:24","2017-01-31 11:15:27","\N","3948","6","2017-01-30","2073-10-17","Phone","In Progress","Will visit showroom within this week.","f","\N","\N"
"17","106","106","\N","2016-12-21 12:55:12","2017-01-31 11:17:43","\N","2766","6","2016-12-24","2073-09-09","Phone","In Progress","","f","\N","\N"
"1359","104","104","\N","2017-01-31 11:14:28","2017-01-31 11:17:51","\N","3904","4","2017-01-28","2073-10-15","Phone","Completed","","f","\N","\N"
"1187","104","104","\N","2017-01-25 12:08:32","2017-01-31 11:18:14","\N","3860","4","2017-01-21","2073-10-08","Phone","Completed","","f","\N","\N"
"1365","104","104","\N","2017-01-31 11:18:14","2017-01-31 11:18:32","\N","3860","4","2017-01-24","2073-10-11","Phone","Completed","","f","\N","\N"
"1371","116","116","\N","2017-01-31 11:35:25","2017-01-31 11:35:25","\N","4012","12","2016-12-16","2073-09-01","\N","Open","\N","\N","\N","\N"
"1367","104","104","\N","2017-01-31 11:20:33","2017-01-31 11:29:46","\N","3859","4","2017-01-23","2073-10-10","Phone","Completed","","f","\N","\N"
"1366","104","104","\N","2017-01-31 11:18:32","2017-01-31 11:30:21","\N","3860","4","2017-01-31","2073-10-18","Phone","Completed","","f","\N","\N"
"1363","104","104","\N","2017-01-31 11:17:51","2017-02-06 11:14:25","\N","3904","4","2017-02-06","2073-10-24","Phone","Completed","plAN POSTPONE FOR A MONTH","f","\N","\N"
"1372","116","116","\N","2017-01-31 11:39:31","2017-01-31 11:39:31","\N","4013","12","2016-12-16","2073-09-01","\N","Open","\N","\N","\N","\N"
"1373","116","116","\N","2017-01-31 11:41:32","2017-01-31 11:41:32","\N","4014","12","2016-12-16","2073-09-01","\N","Open","\N","\N","\N","\N"
"1374","116","116","\N","2017-01-31 11:43:33","2017-01-31 11:43:33","\N","4015","12","2016-12-16","2073-09-01","\N","Open","\N","\N","\N","\N"
"1375","104","104","\N","2017-01-31 11:45:51","2017-01-31 11:45:51","\N","3858","4","2017-02-10","2073-10-28","\N","Open","\N","t","2017-02-10","2073-10-28"
"1376","116","116","\N","2017-01-31 11:45:52","2017-01-31 11:45:52","\N","4016","12","2016-12-16","2073-09-01","\N","Open","\N","\N","\N","\N"
"1354","106","106","\N","2017-01-31 10:53:03","2017-01-31 12:02:58","\N","3573","6","2017-01-24","2073-10-11","Phone","Completed","","f","\N","\N"
"1353","106","106","\N","2017-01-31 10:52:24","2017-01-31 12:03:28","\N","3573","6","2017-01-24","2073-10-11","Phone","Completed","","f","\N","\N"
"1362","106","106","\N","2017-01-31 11:17:21","2017-01-31 12:05:54","\N","3008","6","2017-01-16","2073-10-03","Phone","In Progress","","f","\N","\N"
"1350","106","106","\N","2017-01-31 10:42:03","2017-01-31 12:07:13","\N","2766","6","2017-01-31","2073-10-18","Phone","Completed","","f","\N","\N"
"1364","106","106","\N","2017-01-31 11:18:04","2017-01-31 12:08:49","\N","2823","6","2017-01-31","2073-10-18","Phone","Completed","","f","\N","\N"
"1360","106","106","\N","2017-01-31 11:14:53","2017-02-05 15:01:34","\N","3765","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1349","106","106","\N","2017-01-31 10:37:53","2017-02-05 15:11:29","\N","2906","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1361","106","106","\N","2017-01-31 11:15:54","2017-02-05 15:36:35","\N","2736","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1351","106","106","\N","2017-01-31 10:48:11","2017-02-05 17:04:09","\N","2929","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1370","104","104","\N","2017-01-31 11:30:21","2017-02-06 11:09:21","\N","3860","4","2017-02-06","2073-10-24","Phone","Completed","waiting bank DO","f","\N","\N"
"1357","104","104","\N","2017-01-31 11:13:14","2017-02-06 11:12:08","\N","3905","4","2017-02-06","2073-10-24","Phone","Completed","will confirm soon","f","\N","\N"
"1369","104","104","\N","2017-01-31 11:29:46","2017-02-06 11:12:48","\N","3859","4","2017-02-06","2073-10-24","Phone","Completed","","f","\N","\N"
"1368","104","104","\N","2017-01-31 11:22:27","2017-01-31 11:48:20","\N","2963","4","2016-12-28","2073-09-13","Phone","Completed","","f","\N","\N"
"1377","104","104","\N","2017-01-31 11:48:20","2017-01-31 11:49:02","\N","2963","4","2016-12-31","2073-09-16","Phone","Completed","not in touch","t","2017-02-08","2073-10-26"
"1378","104","104","\N","2017-01-31 11:49:02","2017-01-31 11:49:02","\N","2963","4","2017-02-08","2073-10-26","\N","Open","\N","t","2017-02-08","2073-10-26"
"1379","116","116","\N","2017-01-31 11:53:53","2017-01-31 11:53:53","\N","4017","12","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1380","116","116","\N","2017-01-31 11:55:01","2017-01-31 11:55:01","\N","4018","12","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1381","104","104","\N","2017-01-31 11:57:04","2017-01-31 11:58:04","\N","3750","4","2017-01-31","2073-10-18","Phone","Completed","","t","2017-02-15","2073-11-04"
"1382","104","104","\N","2017-01-31 11:58:04","2017-01-31 11:58:04","\N","3750","4","2017-02-15","2073-11-04","\N","Open","\N","t","2017-02-15","2073-11-04"
"1384","108","108","\N","2017-01-31 11:59:16","2017-01-31 11:59:16","\N","4019","8","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1385","108","108","\N","2017-01-31 12:01:04","2017-01-31 12:01:04","\N","4020","8","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1386","108","108","\N","2017-01-31 12:02:09","2017-01-31 12:02:09","\N","4021","8","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1391","109","109","\N","2017-01-31 12:07:23","2017-01-31 12:07:23","\N","4022","9","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1393","109","109","\N","2017-01-31 12:08:35","2017-01-31 12:08:35","\N","4023","9","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"143","106","106","\N","2016-12-23 12:35:06","2017-01-31 12:09:16","\N","2883","6","2017-01-31","2073-10-18","Phone","Completed","","f","\N","\N"
"1383","104","104","\N","2017-01-31 11:58:39","2017-01-31 12:09:33","\N","3761","4","2017-01-31","2073-10-18","Phone","Completed","","f","\N","\N"
"1396","109","109","\N","2017-01-31 12:10:08","2017-01-31 12:10:08","\N","4024","9","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1057","104","104","\N","2017-01-19 12:53:53","2017-01-31 12:10:25","\N","3733","4","2017-01-31","2073-10-18","Phone","Completed","","t","2017-02-10","2073-10-28"
"1397","104","104","\N","2017-01-31 12:10:25","2017-01-31 12:10:25","\N","3733","4","2017-02-10","2073-10-28","\N","Open","\N","t","2017-02-10","2073-10-28"
"1389","106","106","\N","2017-01-31 12:05:21","2017-01-31 12:12:02","\N","2782","6","2017-01-31","2073-10-18","Phone","Completed","Not satisfied with the valuation of old vehicle.","f","\N","\N"
"1402","111","111","\N","2017-01-31 12:12:11","2017-01-31 12:12:11","\N","4025","11","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1352","106","106","\N","2017-01-31 10:51:42","2017-01-31 12:12:37","\N","2801","6","2017-01-31","2073-07-09","Phone","Completed","Planning for new year.","f","\N","\N"
"1405","111","111","\N","2017-01-31 12:13:16","2017-01-31 12:13:16","\N","4026","11","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1407","110","110","\N","2017-01-31 12:14:59","2017-01-31 12:14:59","\N","4027","10","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1408","110","110","\N","2017-01-31 12:16:48","2017-01-31 12:16:48","\N","4028","10","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1409","107","107","\N","2017-01-31 12:18:48","2017-01-31 12:18:48","\N","4029","7","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1410","108","108","\N","2017-01-31 12:22:55","2017-01-31 12:22:55","\N","4030","8","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1411","109","109","\N","2017-01-31 12:24:56","2017-01-31 12:24:56","\N","4031","9","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1412","109","109","\N","2017-01-31 12:29:45","2017-01-31 12:29:45","\N","4032","9","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1413","109","109","\N","2017-01-31 12:31:50","2017-01-31 12:31:50","\N","4033","9","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1414","109","109","\N","2017-01-31 12:33:20","2017-01-31 12:33:20","\N","4034","9","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1415","109","109","\N","2017-01-31 12:54:01","2017-01-31 12:54:01","\N","4035","9","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1416","109","109","\N","2017-01-31 12:55:08","2017-01-31 12:55:08","\N","4036","9","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1417","109","109","\N","2017-01-31 12:56:27","2017-01-31 12:56:27","\N","4037","9","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1418","111","111","\N","2017-01-31 13:01:47","2017-01-31 13:01:47","\N","4038","11","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1419","111","111","\N","2017-01-31 13:06:45","2017-01-31 13:06:45","\N","4039","11","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1420","111","111","\N","2017-01-31 13:10:54","2017-01-31 13:10:54","\N","4040","11","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1421","107","107","\N","2017-01-31 13:19:10","2017-01-31 13:19:10","\N","4041","7","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1422","107","107","\N","2017-01-31 13:20:35","2017-01-31 13:20:35","\N","4042","7","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1423","108","108","\N","2017-01-31 13:22:58","2017-01-31 13:22:58","\N","4043","8","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1424","108","108","\N","2017-01-31 13:24:03","2017-01-31 13:24:03","\N","4044","8","2017-02-02","2073-10-20","\N","Open","\N","\N","\N","\N"
"1020","104","104","\N","2017-01-16 17:13:39","2017-01-31 15:07:31","\N","3699","4","2017-01-31","2073-10-18","Phone","Completed","call not received","f","\N","\N"
"943","104","104","\N","2017-01-11 12:31:26","2017-01-31 15:20:56","\N","3566","4","2017-01-31","2073-10-18","Phone","Completed","will come showroom  after a week","f","\N","\N"
"876","104","104","\N","2017-01-09 13:16:39","2017-01-31 15:24:00","\N","3572","4","2017-01-31","2073-10-18","Phone","Completed","plan postpone for a month","f","\N","\N"
"1432","101","101","\N","2017-02-01 12:20:35","2017-02-01 12:20:35","\N","4045","9","2017-01-23","2073-10-10","\N","Open","\N","\N","\N","\N"
"1433","2","2","\N","2017-02-02 13:22:13","2017-02-02 13:22:13","\N","4046","7","2017-02-05","2073-10-23","\N","Open","\N","\N","\N","\N"
"1434","101","101","\N","2017-02-02 14:09:06","2017-02-02 14:09:06","\N","4047","10","2017-02-05","2073-10-23","\N","Open","\N","\N","\N","\N"
"1401","106","106","\N","2017-01-31 12:12:02","2017-02-05 15:01:10","\N","2782","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1435","106","106","\N","2017-02-05 15:01:10","2017-02-05 15:01:10","\N","2782","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1398","106","106","\N","2017-01-31 12:10:34","2017-02-05 15:02:05","\N","2867","6","2017-02-05","2073-10-23","Visit","Completed","Delivered vehicle.","f","\N","\N"
"1437","106","106","\N","2017-02-05 15:02:05","2017-02-05 15:02:05","\N","2867","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1387","106","106","\N","2017-01-31 12:02:58","2017-02-05 15:02:22","\N","3573","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1438","106","106","\N","2017-02-05 15:02:22","2017-02-05 15:02:22","\N","3573","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1394","106","106","\N","2017-01-31 12:08:49","2017-02-05 15:02:45","\N","2823","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1439","106","106","\N","2017-02-05 15:02:45","2017-02-05 15:02:45","\N","2823","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1388","106","106","\N","2017-01-31 12:03:28","2017-02-05 15:03:01","\N","3573","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1440","106","106","\N","2017-02-05 15:03:01","2017-02-05 15:03:01","\N","3573","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1403","106","106","\N","2017-01-31 12:12:37","2017-02-05 15:05:14","\N","2801","6","2017-02-05","2073-10-21","Phone","Completed","Planning for new year.","f","\N","\N"
"1390","106","106","\N","2017-01-31 12:07:13","2017-02-05 15:10:16","\N","2766","6","2017-02-05","2073-10-21","Phone","In Progress","Waiting for bank DO.","f","\N","\N"
"1392","106","106","\N","2017-01-31 12:08:16","2017-02-05 15:11:51","\N","2800","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1399","106","106","\N","2017-01-31 12:11:22","2017-02-05 15:12:06","\N","3005","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1400","104","104","\N","2017-01-31 12:11:38","2017-02-05 17:01:23","\N","3657","4","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1429","104","104","\N","2017-01-31 15:17:11","2017-02-05 17:02:52","\N","3653","4","2017-02-05","2073-10-23","Phone","Completed","DEAL BY ANISH","f","\N","\N"
"1428","104","104","\N","2017-01-31 15:11:49","2017-02-05 17:04:03","\N","3656","4","2017-02-05","2073-10-21","Phone","Completed","","f","\N","\N"
"1430","104","104","\N","2017-01-31 15:20:56","2017-02-06 10:50:46","\N","3566","4","2017-02-06","2073-10-21","Phone","Completed","will come showroom ","f","\N","\N"
"1427","104","104","\N","2017-01-31 15:07:31","2017-02-06 11:00:15","\N","3699","4","2017-02-06","2073-10-24","Phone","Completed","not decided","f","\N","\N"
"1426","104","104","\N","2017-01-31 15:05:36","2017-02-06 11:03:22","\N","3700","4","2017-02-06","2073-10-24","Phone","Completed","","f","\N","\N"
"1406","104","104","\N","2017-01-31 12:13:41","2017-02-06 11:05:21","\N","3729","4","2017-02-06","2073-10-24","Phone","Completed","","f","\N","\N"
"1404","104","104","\N","2017-01-31 12:13:01","2017-02-06 11:07:01","\N","3732","4","2017-02-06","2073-10-24","Phone","Completed","will come after this month","f","\N","\N"
"1395","104","104","\N","2017-01-31 12:09:33","2017-02-06 11:07:47","\N","3761","4","2017-02-06","2073-10-24","Phone","Completed","","f","\N","\N"
"1425","104","104","\N","2017-01-31 15:01:30","2017-02-06 11:08:41","\N","3702","4","2017-02-06","2073-10-24","Phone","Completed","","f","\N","\N"
"1436","106","106","\N","2017-02-05 15:01:34","2017-02-08 11:46:54","\N","3765","6","2017-02-08","2073-10-26","Phone","Completed","Not yet finanlized for vehicle.","f","\N","\N"
"1273","106","106","\N","2017-01-27 17:43:17","2017-02-05 15:03:22","\N","3946","6","2017-02-05","2073-10-23","Phone","Completed","Didn't get the proper value of old car so drop the idea for new vehicle.","f","\N","\N"
"1441","106","106","\N","2017-02-05 15:03:22","2017-02-05 15:03:22","\N","3946","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1215","106","106","\N","2017-01-26 13:19:12","2017-02-05 15:04:21","\N","3888","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1444","106","106","\N","2017-02-05 15:04:39","2017-02-05 15:04:39","\N","3691","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1445","106","106","\N","2017-02-05 15:05:14","2017-02-05 15:05:14","\N","2801","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1446","106","106","\N","2017-02-05 15:05:42","2017-02-05 15:05:42","\N","3038","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1447","106","106","\N","2017-02-05 15:07:39","2017-02-05 15:07:39","\N","3685","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1448","106","106","\N","2017-02-05 15:07:57","2017-02-05 15:07:57","\N","3587","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1449","106","106","\N","2017-02-05 15:08:16","2017-02-05 15:08:16","\N","3587","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1005","106","106","\N","2017-01-13 17:30:40","2017-02-05 15:08:33","\N","2908","6","2017-02-05","2073-10-23","Visit","Completed","Delivered swift in own company name.
A-one Builders","f","\N","\N"
"174","106","106","\N","2016-12-23 14:12:15","2017-02-05 15:10:57","\N","2908","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1450","106","106","\N","2017-02-05 15:11:29","2017-02-05 15:11:29","\N","2906","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1453","106","106","\N","2017-02-05 15:12:42","2017-02-05 15:12:42","\N","3887","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1454","111","111","\N","2017-02-05 15:18:48","2017-02-05 15:18:48","\N","4048","11","2017-02-03","2073-10-21","\N","Open","\N","\N","\N","\N"
"1455","111","111","\N","2017-02-05 15:20:19","2017-02-05 15:20:19","\N","4049","11","2017-02-03","2073-10-21","\N","Open","\N","\N","\N","\N"
"1456","111","111","\N","2017-02-05 15:31:11","2017-02-05 15:31:11","\N","4050","11","2017-02-03","2073-10-21","\N","Open","\N","\N","\N","\N"
"1457","111","111","\N","2017-02-05 15:32:20","2017-02-05 15:32:20","\N","4051","11","2017-02-03","2073-10-21","\N","Open","\N","\N","\N","\N"
"1458","110","110","\N","2017-02-05 15:34:09","2017-02-05 15:34:09","\N","4052","10","2017-02-03","2073-10-21","\N","Open","\N","\N","\N","\N"
"1459","110","110","\N","2017-02-05 15:35:15","2017-02-05 15:35:15","\N","4053","10","2017-02-03","2073-10-21","\N","Open","\N","\N","\N","\N"
"1460","106","106","\N","2017-02-05 15:35:37","2017-02-05 15:35:37","\N","3764","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1462","106","106","\N","2017-02-05 15:36:35","2017-02-05 15:36:35","\N","2736","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"276","106","106","\N","2016-12-25 15:52:09","2017-02-05 15:37:20","\N","3006","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1463","106","106","\N","2017-02-05 15:37:20","2017-02-05 15:37:20","\N","3006","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"62","106","106","\N","2016-12-22 12:49:07","2017-02-05 15:37:57","\N","2805","6","2017-02-05","2073-10-23","Phone","In Progress","Waiting for bank DO.","f","\N","\N"
"1464","106","106","\N","2017-02-05 15:38:43","2017-02-05 15:38:43","\N","2994","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1465","106","106","\N","2017-02-05 15:40:07","2017-02-05 15:40:07","\N","2997","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
